ID,Closest,No. True,No. Prediction,TP,FN,FP,TN,Precision,Accuracy,Recall,Hit Rate,MCC,No. Consensus Prediction,Consensus TP,Consensus FN,Consensus FP,Consensus TN,Consensus Precision,Consensus Accuracy,Consensus Recall,Consensus Hit Rate,Consensus MCC
PF16582,PF00205:PF06778:PF17019,4,77,4,0,73,990,0.05,0.93,1.0,1.0,0.22,2,0,4,2,1061,0.0,0.99,0.0,0.0,-0.0
PF16584,PF05660:PF11896:PF13182,3,1,0,3,1,1063,0.0,1.0,0.0,0.0,-0.0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16586,PF15257:PF13454:PF13175,1,33,0,1,33,1033,0.0,0.97,0.0,0.0,-0.01,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF16589,PF07937:PF08189:PF03956,77,4,3,74,1,989,0.75,0.93,0.04,0.04,0.16,0,0,77,0,990,0,0.93,0.0,0.0,0
PF16590,PF07011:PF02290:PF08806,1,38,0,1,38,1028,0.0,0.96,0.0,0.0,-0.01,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF16591,PF08525:PF19613:PF07291,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16592,PF09976:PF07222:PF09462,0,20,0,0,20,1047,0.0,0.98,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF16593,PF03249:PF08187:PF19494,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16594,PF12201:PF17351:PF17692,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16595,PF16963:PF05999:PF10905,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16600,PF01519:PF10534:PF14847,1,15,1,0,14,1052,0.07,0.99,1.0,1.0,0.26,1,1,0,0,1066,1.0,1.0,1.0,1.0,1.0
PF16608,PF08662:PF01270:PF11218,7,55,5,2,50,1010,0.09,0.95,0.71,0.71,0.24,8,2,5,6,1054,0.25,0.99,0.29,0.29,0.26
PF16617,PF03983:PF00779:PF02208,2,26,2,0,24,1041,0.08,0.98,1.0,1.0,0.27,3,1,1,2,1063,0.33,1.0,0.5,0.5,0.41
PF16621,PF19566:PF08944:PF10456,2,22,2,0,20,1045,0.09,0.98,1.0,1.0,0.3,3,2,0,1,1064,0.67,1.0,1.0,1.0,0.82
PF16622,PF18366:PF14973:PF18217,7,19,3,4,16,1044,0.16,0.98,0.43,0.43,0.25,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16632,PF09372:PF14835:PF15898,5,8,2,3,6,1056,0.25,0.99,0.4,0.4,0.31,1,1,4,0,1062,1.0,1.0,0.2,0.2,0.45
PF16639,PF13441:PF01160:PF09256,21,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22,0,0,21,0,1046,0,0.98,0.0,0.0,0
PF16640,PF11072:PF05999:PF00944,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16641,PF01302:PF14560:PF18106,6,86,6,0,80,981,0.07,0.93,1.0,1.0,0.25,19,3,3,16,1045,0.16,0.98,0.5,0.5,0.27
PF16644,PF02254:PF06778:PF10088,2,31,1,1,30,1035,0.03,0.97,0.5,0.5,0.12,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF16646,PF12811:PF05294:PF17558,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16647,PF10046:PF12861:PF10235,1,42,0,1,42,1024,0.0,0.96,0.0,0.0,-0.01,11,0,1,11,1055,0.0,0.99,0.0,0.0,-0.0
PF16649,PF16862:PF02046:PF14303,1,63,0,1,63,1003,0.0,0.94,0.0,0.0,-0.01,18,0,1,18,1048,0.0,0.98,0.0,0.0,-0.0
PF16652,PF16165:PF17047:PF12357,17,62,8,9,54,996,0.13,0.94,0.47,0.47,0.22,12,3,14,9,1041,0.25,0.98,0.18,0.18,0.2
PF16653,PF04455:PF15281:PF19362,36,13,5,31,8,1023,0.38,0.96,0.14,0.14,0.22,2,2,34,0,1031,1.0,0.97,0.06,0.06,0.23
PF16654,PF14315:PF15201:PF11332,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16655,PF13910:PF14661:PF04802,19,32,8,11,24,1024,0.25,0.97,0.42,0.42,0.31,4,3,16,1,1047,0.75,0.98,0.16,0.16,0.34
PF16656,PF07602:PF03209:PF18694,66,23,12,54,11,990,0.52,0.94,0.18,0.18,0.28,3,3,63,0,1001,1.0,0.94,0.05,0.05,0.21
PF16657,PF06962:PF16029:PF10642,6,13,0,6,13,1048,0.0,0.98,0.0,0.0,-0.01,3,0,6,3,1058,0.0,0.99,0.0,0.0,-0.0
PF16658,PF14578:PF00468:PF11057,6,23,4,2,19,1042,0.17,0.98,0.67,0.67,0.33,4,1,5,3,1058,0.25,0.99,0.17,0.17,0.2
PF16661,PF17892:PF12200:PF12013,48,26,12,36,14,1005,0.46,0.95,0.25,0.25,0.32,5,2,46,3,1016,0.4,0.95,0.04,0.04,0.12
PF16667,PF17817:PF10600:PF09045,1,9,1,0,8,1058,0.11,0.99,1.0,1.0,0.33,2,1,0,1,1065,0.5,1.0,1.0,1.0,0.71
PF16669,PF12294:PF14087:PF07896,16,38,3,13,35,1016,0.08,0.96,0.19,0.19,0.1,13,2,14,11,1040,0.15,0.98,0.12,0.12,0.13
PF16670,PF00756:PF09431:PF08837,8,62,3,5,59,1000,0.05,0.94,0.38,0.38,0.12,13,2,6,11,1048,0.15,0.98,0.25,0.25,0.19
PF16672,PF00584:PF10163:PF05160,12,52,6,6,46,1009,0.12,0.95,0.5,0.5,0.22,10,3,9,7,1048,0.3,0.99,0.25,0.25,0.27
PF16673,PF08632:PF05791:PF09471,4,24,3,1,21,1042,0.12,0.98,0.75,0.75,0.3,5,0,4,5,1058,0.0,0.99,0.0,0.0,-0.0
PF16674,PF04650:PF14836:PF19718,1,14,1,0,13,1053,0.07,0.99,1.0,1.0,0.27,3,1,0,2,1064,0.33,1.0,1.0,1.0,0.58
PF16675,PF07937:PF02907:PF18134,6,1,0,6,1,1060,0.0,0.99,0.0,0.0,-0.0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16676,PF07353:PF06699:PF09341,8,38,5,3,33,1026,0.13,0.97,0.62,0.62,0.28,8,4,4,4,1055,0.5,0.99,0.5,0.5,0.5
PF16678,PF04721:PF07937:PF06778,11,18,4,7,14,1042,0.22,0.98,0.36,0.36,0.27,0,0,11,0,1056,0,0.99,0.0,0.0,0
PF16679,PF00861:PF06522:PF01920,16,79,10,6,69,982,0.13,0.93,0.62,0.62,0.26,22,5,11,17,1034,0.23,0.97,0.31,0.31,0.25
PF16680,PF08806:PF08583:PF17124,4,50,1,3,49,1014,0.02,0.95,0.25,0.25,0.06,8,0,4,8,1055,0.0,0.99,0.0,0.0,-0.01
PF16682,PF01667:PF06417:PF00935,5,73,4,1,69,993,0.05,0.93,0.8,0.8,0.2,18,2,3,16,1046,0.11,0.98,0.4,0.4,0.2
PF16683,PF04366:PF05935:PF13300,3,58,2,1,56,1008,0.03,0.95,0.67,0.67,0.14,6,0,3,6,1058,0.0,0.99,0.0,0.0,-0.0
PF16684,PF04631:PF15198:PF13289,0,11,0,0,11,1056,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16685,PF08189:PF11415:PF00451,5,1,0,5,1,1061,0.0,0.99,0.0,0.0,-0.0,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF16686,PF07602:PF03209:PF18694,12,23,0,12,23,1032,0.0,0.97,0.0,0.0,-0.02,3,0,12,3,1052,0.0,0.99,0.0,0.0,-0.01
PF16687,PF08189:PF11415:PF00451,4,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16689,PF01749:PF18680:PF17079,5,50,2,3,48,1014,0.04,0.95,0.4,0.4,0.11,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF16690,PF03045:PF04893:PF00444,4,66,3,1,63,1000,0.05,0.94,0.75,0.75,0.18,13,1,3,12,1051,0.08,0.99,0.25,0.25,0.13
PF16692,PF07937:PF02907:PF18134,5,1,0,5,1,1061,0.0,0.99,0.0,0.0,-0.0,0,0,5,0,1062,0,1.0,0.0,0.0,0
PF16693,PF14041:PF06802:PF16490,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16694,PF03327:PF08105:PF07383,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16696,PF15545:PF02425:PF17331,3,1,1,2,0,1064,1.0,1.0,0.33,0.33,0.58,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16697,PF02675:PF07382:PF19287,7,27,5,2,22,1038,0.19,0.98,0.71,0.71,0.36,3,1,6,2,1058,0.33,0.99,0.14,0.14,0.21
PF16698,PF04769:PF10153:PF10234,4,19,2,2,17,1046,0.11,0.98,0.5,0.5,0.22,8,1,3,7,1056,0.12,0.99,0.25,0.25,0.17
PF16699,PF07222:PF15296:PF13824,6,12,3,3,9,1052,0.25,0.99,0.5,0.5,0.35,2,1,5,1,1060,0.5,0.99,0.17,0.17,0.29
PF16700,PF08655:PF15406:PF09463,4,17,0,4,17,1046,0.0,0.98,0.0,0.0,-0.01,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0
PF16704,PF05852:PF06778:PF10088,7,2,0,7,2,1058,0.0,0.99,0.0,0.0,-0.0,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16705,PF09310:PF01303:PF11584,6,1,1,5,0,1061,1.0,1.0,0.17,0.17,0.41,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16706,PF17331:PF02425:PF18251,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16711,PF07222:PF18388:PF08655,3,21,2,1,19,1045,0.1,0.98,0.67,0.67,0.25,6,1,2,5,1059,0.17,0.99,0.33,0.33,0.23
PF16712,PF08189:PF11415:PF00451,4,1,0,4,1,1062,0.0,1.0,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16714,PF06778:PF10088:PF07937,7,2,1,6,1,1059,0.5,0.99,0.14,0.14,0.26,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16715,PF10067:PF17704:PF05546,5,26,0,5,26,1036,0.0,0.97,0.0,0.0,-0.01,5,0,5,5,1057,0.0,0.99,0.0,0.0,-0.0
PF16716,PF07961:PF15466:PF15386,1,4,0,1,4,1062,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16717,PF15784:PF06640:PF16772,14,4,1,13,3,1050,0.25,0.99,0.07,0.07,0.13,0,0,14,0,1053,0,0.99,0.0,0.0,0
PF16719,PF18996:PF10698:PF15880,15,8,1,14,7,1045,0.12,0.98,0.07,0.07,0.08,0,0,15,0,1052,0,0.99,0.0,0.0,0
PF16720,PF06699:PF04081:PF04568,1,43,0,1,43,1023,0.0,0.96,0.0,0.0,-0.01,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0
PF16721,PF02022:PF13011:PF01021,4,7,4,0,3,1060,0.57,1.0,1.0,1.0,0.75,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16725,PF18279:PF17866:PF02933,10,52,5,5,47,1010,0.1,0.95,0.5,0.5,0.2,13,3,7,10,1047,0.23,0.98,0.3,0.3,0.26
PF16726,PF16776:PF19339:PF04457,2,21,1,1,20,1045,0.05,0.98,0.5,0.5,0.15,2,1,1,1,1064,0.5,1.0,0.5,0.5,0.5
PF16727,PF05171:PF13438:PF11239,16,2,2,14,0,1051,1.0,0.99,0.12,0.12,0.35,1,1,15,0,1051,1.0,0.99,0.06,0.06,0.25
PF16731,PF07110:PF04893:PF03942,0,81,0,0,81,986,0.0,0.92,0,0,0,23,0,0,23,1044,0.0,0.98,0,0,0
PF16732,PF14087:PF07896:PF05162,4,37,2,2,35,1028,0.05,0.97,0.5,0.5,0.16,14,2,2,12,1051,0.14,0.99,0.5,0.5,0.26
PF16735,PF18961:PF13815:PF17889,3,13,2,1,11,1053,0.15,0.99,0.67,0.67,0.32,1,1,2,0,1064,1.0,1.0,0.33,0.33,0.58
PF16736,PF03924:PF08446:PF13756,3,26,3,0,23,1041,0.12,0.98,1.0,1.0,0.34,4,2,1,2,1062,0.5,1.0,0.67,0.67,0.58
PF16737,PF12165:PF14061:PF14051,3,36,2,1,34,1030,0.06,0.97,0.67,0.67,0.19,10,2,1,8,1056,0.2,0.99,0.67,0.67,0.36
PF16738,PF03423:PF06778:PF17019,6,8,5,1,3,1058,0.62,1.0,0.83,0.83,0.72,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16739,PF13156:PF11855:PF02425,17,4,4,13,0,1050,1.0,0.99,0.24,0.24,0.48,1,1,16,0,1050,1.0,0.99,0.06,0.06,0.24
PF16740,PF01755:PF02655:PF16835,8,53,4,4,49,1010,0.08,0.95,0.5,0.5,0.18,15,4,4,11,1048,0.27,0.99,0.5,0.5,0.36
PF16741,PF07937:PF06778:PF10088,7,2,1,6,1,1059,0.5,0.99,0.14,0.14,0.26,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16742,PF16556:PF16474:PF18961,4,18,2,2,16,1047,0.11,0.98,0.5,0.5,0.23,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF16744,PF08609:PF17903:PF20162,5,34,1,4,33,1029,0.03,0.97,0.2,0.2,0.07,9,0,5,9,1053,0.0,0.99,0.0,0.0,-0.01
PF16745,PF08980:PF10758:PF10762,6,0,0,6,0,1061,0,0.99,0.0,0.0,0,0,0,6,0,1061,0,0.99,0.0,0.0,0
PF16747,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16748,PF12200:PF17892:PF16697,5,17,2,3,15,1047,0.12,0.98,0.4,0.4,0.21,1,0,5,1,1061,0.0,0.99,0.0,0.0,-0.0
PF16752,PF02516:PF04413:PF10193,7,57,3,4,54,1006,0.05,0.95,0.43,0.43,0.14,12,2,5,10,1050,0.17,0.99,0.29,0.29,0.21
PF16754,PF05942:PF15521:PF03309,3,16,0,3,16,1048,0.0,0.98,0.0,0.0,-0.01,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16755,PF07926:PF12432:PF14465,6,23,2,4,21,1040,0.09,0.98,0.33,0.33,0.16,3,1,5,2,1059,0.33,0.99,0.17,0.17,0.23
PF16756,PF20071:PF10235:PF09759,0,33,0,0,33,1034,0.0,0.97,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF16757,PF14087:PF04378:PF07896,20,37,8,12,29,1018,0.22,0.96,0.4,0.4,0.28,14,7,13,7,1040,0.5,0.98,0.35,0.35,0.41
PF16759,PF17331:PF06778:PF02425,14,2,0,14,2,1051,0.0,0.99,0.0,0.0,-0.0,0,0,14,0,1053,0,0.99,0.0,0.0,0
PF16760,PF08323:PF07937:PF17331,9,37,8,1,29,1029,0.22,0.97,0.89,0.89,0.43,0,0,9,0,1058,0,0.99,0.0,0.0,0
PF16761,PF10650:PF19974:PF10825,10,11,2,8,9,1048,0.18,0.98,0.2,0.2,0.18,1,1,9,0,1057,1.0,0.99,0.1,0.1,0.31
PF16763,PF04366:PF12511:PF13148,0,56,0,0,56,1011,0.0,0.95,0,0,0,10,0,0,10,1057,0.0,0.99,0,0,0
PF16764,PF17219:PF15186:PF04244,5,7,1,4,6,1056,0.14,0.99,0.2,0.2,0.16,1,1,4,0,1062,1.0,1.0,0.2,0.2,0.45
PF16766,PF06778:PF10088:PF00603,7,3,2,5,1,1059,0.67,0.99,0.29,0.29,0.43,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16767,PF17201:PF13682:PF00468,3,24,2,1,22,1042,0.08,0.98,0.67,0.67,0.23,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16768,PF10030:PF07920:PF06727,1,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16769,PF06778:PF10088:PF00603,8,3,2,6,1,1058,0.67,0.99,0.25,0.25,0.41,0,0,8,0,1059,0,0.99,0.0,0.0,0
PF16770,PF09471:PF05791:PF03152,21,50,10,11,40,1006,0.2,0.95,0.48,0.48,0.29,5,3,18,2,1044,0.6,0.98,0.14,0.14,0.29
PF16771,PF01834:PF08063:PF08605,1,29,0,1,29,1037,0.0,0.97,0.0,0.0,-0.01,1,0,1,1,1065,0.0,1.0,0.0,0.0,-0.0
PF16772,PF15784:PF16717:PF06640,2,15,0,2,15,1050,0.0,0.98,0.0,0.0,-0.01,1,0,2,1,1064,0.0,1.0,0.0,0.0,-0.0
PF16776,PF16726:PF19339:PF04457,4,20,2,2,18,1045,0.1,0.98,0.5,0.5,0.22,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF16780,PF17019:PF12608:PF06778,1,2,0,1,2,1064,0.0,1.0,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16782,PF18922:PF14616:PF06487,4,27,1,3,26,1037,0.04,0.97,0.25,0.25,0.09,4,1,3,3,1060,0.25,0.99,0.25,0.25,0.25
PF16783,PF11781:PF19016:PF13820,6,15,2,4,13,1048,0.13,0.98,0.33,0.33,0.2,2,1,5,1,1060,0.5,0.99,0.17,0.17,0.29
PF16784,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16785,PF19066:PF12402:PF16017,1,16,0,1,16,1050,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16786,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16787,PF14087:PF15880:PF07382,21,39,11,10,28,1018,0.28,0.96,0.52,0.52,0.37,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF16788,PF12013:PF12200:PF05295,4,28,2,2,26,1037,0.07,0.97,0.5,0.5,0.18,8,2,2,6,1057,0.25,0.99,0.5,0.5,0.35
PF16791,PF03508:PF03509:PF17019,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16793,PF01107:PF07382:PF12030,2,31,2,0,29,1036,0.06,0.97,1.0,1.0,0.25,5,2,0,3,1062,0.4,1.0,1.0,1.0,0.63
PF16794,PF04378:PF07937:PF06778,7,13,2,5,11,1049,0.15,0.99,0.29,0.29,0.2,0,0,7,0,1060,0,0.99,0.0,0.0,0
PF16796,PF15908:PF13118:PF13931,25,20,9,16,11,1031,0.45,0.97,0.36,0.36,0.39,4,3,22,1,1041,0.75,0.98,0.12,0.12,0.29
PF16797,PF11629:PF14593:PF02149,7,51,5,2,46,1014,0.1,0.96,0.71,0.71,0.25,6,3,4,3,1057,0.5,0.99,0.43,0.43,0.46
PF16799,PF11933:PF11404:PF08344,2,22,2,0,20,1045,0.09,0.98,1.0,1.0,0.3,2,1,1,1,1064,0.5,1.0,0.5,0.5,0.5
PF16800,PF08873:PF03122:PF08846,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16801,PF17331:PF06778:PF17019,4,2,0,4,2,1061,0.0,0.99,0.0,0.0,-0.0,0,0,4,0,1063,0,1.0,0.0,0.0,0
PF16803,PF11945:PF08378:PF07814,6,42,3,3,39,1022,0.07,0.96,0.5,0.5,0.18,7,1,5,6,1055,0.14,0.99,0.17,0.17,0.15
PF16804,PF09803:PF07386:PF12446,2,26,0,2,26,1039,0.0,0.97,0.0,0.0,-0.01,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0
PF16808,PF13545:PF02197:PF00325,5,39,3,2,36,1026,0.08,0.96,0.6,0.6,0.21,2,0,5,2,1060,0.0,0.99,0.0,0.0,-0.0
PF16810,PF09733:PF04826:PF16862,17,48,9,8,39,1011,0.19,0.96,0.53,0.53,0.3,12,7,10,5,1045,0.58,0.99,0.41,0.41,0.48
PF16811,PF04290:PF08995:PF19663,0,12,0,0,12,1055,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16815,PF08293:PF01876:PF04930,15,45,6,9,39,1013,0.13,0.96,0.4,0.4,0.21,12,4,11,8,1044,0.33,0.98,0.27,0.27,0.29
PF16816,PF11792:PF09889:PF14356,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16818,PF19989:PF07365:PF14024,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16822,PF14303:PF13864:PF13422,5,67,4,1,63,999,0.06,0.94,0.8,0.8,0.21,11,0,5,11,1051,0.0,0.99,0.0,0.0,-0.01
PF16824,PF11399:PF16449:PF10867,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16825,PF15797:PF12606:PF07803,0,9,0,0,9,1058,0.0,0.99,0,0,0,1,0,0,1,1066,0.0,1.0,0,0,0
PF16826,PF11249:PF19933:PF07068,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16829,PF00468:PF06331:PF07019,0,53,0,0,53,1014,0.0,0.95,0,0,0,12,0,0,12,1055,0.0,0.99,0,0,0
PF16830,PF15257:PF17905:PF06869,0,11,0,0,11,1056,0.0,0.99,0,0,0,2,0,0,2,1065,0.0,1.0,0,0,0
PF16832,PF18217:PF18445:PF04704,1,7,0,1,7,1059,0.0,0.99,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16833,PF14669:PF11162:PF04859,1,16,0,1,16,1050,0.0,0.98,0.0,0.0,-0.0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16834,PF11437:PF02067:PF17705,0,1,0,0,1,1066,0.0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16835,PF01446:PF16740:PF11912,21,9,4,17,5,1041,0.44,0.98,0.19,0.19,0.28,0,0,21,0,1046,0,0.98,0.0,0.0,0
PF16836,PF17013:PF09500:PF17691,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16837,PF16958:PF17331:PF02425,17,1,1,16,0,1050,1.0,0.99,0.06,0.06,0.24,0,0,17,0,1050,0,0.98,0.0,0.0,0
PF16838,PF13875:PF16697:PF09351,0,22,0,0,22,1045,0.0,0.98,0,0,0,4,0,0,4,1063,0.0,1.0,0,0,0
PF16839,PF03659:PF15963:PF10206,1,58,1,0,57,1009,0.02,0.95,1.0,1.0,0.13,14,1,0,13,1053,0.07,0.99,1.0,1.0,0.27
PF16840,PF08650:PF18557:PF14052,0,8,0,0,8,1059,0.0,0.99,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16842,PF13717:PF05391:PF08075,4,12,1,3,11,1052,0.08,0.99,0.25,0.25,0.14,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF16843,PF12148:PF01020:PF04758,1,46,1,0,45,1021,0.02,0.96,1.0,1.0,0.14,8,1,0,7,1059,0.12,0.99,1.0,1.0,0.35
PF16845,PF07884:PF13095:PF16060,21,25,11,10,14,1032,0.44,0.98,0.52,0.52,0.47,1,1,20,0,1046,1.0,0.98,0.05,0.05,0.22
PF16846,PF12220:PF18694:PF12364,3,21,1,2,20,1044,0.05,0.98,0.33,0.33,0.12,8,1,2,7,1057,0.12,0.99,0.33,0.33,0.2
PF16850,PF01036:PF01868:PF08923,4,44,2,2,42,1021,0.05,0.96,0.5,0.5,0.14,12,2,2,10,1053,0.17,0.99,0.5,0.5,0.28
PF16851,PF05418:PF14984:PF02024,2,2,0,2,2,1063,0.0,1.0,0.0,0.0,-0.0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16853,PF11231:PF07383:PF14080,1,0,0,1,0,1066,0,1.0,0.0,0.0,0,0,0,1,0,1066,0,1.0,0.0,0.0,0
PF16854,PF11267:PF07039:PF04229,1,34,0,1,34,1032,0.0,0.97,0.0,0.0,-0.01,5,0,1,5,1061,0.0,0.99,0.0,0.0,-0.0
PF16855,PF09524:PF19223:PF10799,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16856,PF03048:PF12125:PF04300,1,22,1,0,21,1045,0.05,0.98,1.0,1.0,0.21,3,1,0,2,1064,0.33,1.0,1.0,1.0,0.58
PF16858,PF07896:PF06331:PF07061,5,43,1,4,42,1020,0.02,0.96,0.2,0.2,0.06,10,1,4,9,1053,0.1,0.99,0.2,0.2,0.14
PF16859,PF07007:PF14246:PF15368,2,1,1,1,0,1065,1.0,1.0,0.5,0.5,0.71,1,1,1,0,1065,1.0,1.0,0.5,0.5,0.71
PF16860,PF06747:PF01667:PF14303,2,76,0,2,76,989,0.0,0.93,0.0,0.0,-0.01,18,0,2,18,1047,0.0,0.98,0.0,0.0,-0.01
PF16861,PF04366:PF14240:PF13676,8,94,7,1,87,972,0.07,0.92,0.88,0.88,0.24,23,6,2,17,1042,0.26,0.98,0.75,0.75,0.44
PF16862,PF04826:PF05839:PF12585,29,28,10,19,18,1020,0.36,0.97,0.34,0.34,0.33,5,4,25,1,1037,0.8,0.98,0.14,0.14,0.33
PF16863,PF16338:PF00088:PF13454,39,50,23,16,27,1001,0.46,0.96,0.59,0.59,0.5,3,3,36,0,1028,1.0,0.97,0.08,0.08,0.27
PF16864,PF15299:PF04244:PF12044,12,21,2,10,19,1036,0.1,0.97,0.17,0.17,0.11,2,0,12,2,1053,0.0,0.99,0.0,0.0,-0.0
PF16865,PF04399:PF10877:PF02425,4,7,1,3,6,1057,0.14,0.99,0.25,0.25,0.18,1,1,3,0,1063,1.0,1.0,0.25,0.25,0.5
PF16866,PF05295:PF12013:PF12200,12,28,6,6,22,1033,0.21,0.97,0.5,0.5,0.32,8,3,9,5,1050,0.38,0.99,0.25,0.25,0.3
PF16867,PF10138:PF17027:PF17704,2,0,0,2,0,1065,0,1.0,0.0,0.0,0,0,0,2,0,1065,0,1.0,0.0,0.0,0
PF16868,PF04290:PF07382:PF01241,14,22,7,7,15,1038,0.32,0.98,0.5,0.5,0.39,4,3,11,1,1052,0.75,0.99,0.21,0.21,0.4
PF16869,PF17331:PF02425:PF13179,3,0,0,3,0,1064,0,1.0,0.0,0.0,0,0,0,3,0,1064,0,1.0,0.0,0.0,0
PF16870,PF14087:PF12294:PF15880,48,36,11,37,25,994,0.31,0.94,0.23,0.23,0.23,5,4,44,1,1018,0.8,0.96,0.08,0.08,0.25
PF16871,PF10846:PF06452:PF04244,0,27,0,0,27,1040,0.0,0.97,0,0,0,5,0,0,5,1062,0.0,1.0,0,0,0
PF16872,PF14315:PF15201:PF11332,0,0,0,0,0,1067,0,1.0,0,0,0,0,0,0,0,1067,0,1.0,0,0,0
PF16874,PF06778:PF10088:PF07937,13,2,1,12,1,1053,0.5,0.99,0.08,0.08,0.19,0,0,13,0,1054,0,0.99,0.0,0.0,0
PF16875,PF13454:PF02010:PF17838,14,52,7,7,45,1008,0.13,0.95,0.5,0.5,0.24,12,4,10,8,1045,0.33,0.98,0.29,0.29,0.3
PF16876,PF07937:PF06778:PF10088,14,2,0,14,2,1051,0.0,0.99,0.0,0.0,-0.0,0,0,14,0,1053,0,0.99,0.0,0.0,0
